db_university,db_major,reason
세종대학교,기계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종대학교,문화인류학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종대학교,생명공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종대학교,생명과학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종사이버대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종사이버대학교,경찰행정학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종사이버대학교,광고홍보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종사이버대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종사이버대학교,문예창작학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
세종사이버대학교,예술치료학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송곡대학교,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송곡대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송곡대학교,의료정보시스템과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송원대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송원대학교,교통공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송호대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송호대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송호대학교,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송호대학교,방사선과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
송호대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수성대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수성대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수성대학교,방사선과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수성대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원과학대학교,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원과학대학교,건축설비과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원과학대학교,게임콘텐츠과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원과학대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원과학대학교,경찰행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원과학대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원과학대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원대학교,러시아어문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원여자대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원여자대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원여자대학교,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원여자대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
수원여자대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,경제학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,고고학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,관광경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,광고홍보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,교육학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,국어국문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,국제통상학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,기계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,독어독문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,문헌정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,물리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,생명과학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숙명여자대학교,약학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천제일대학교,건설정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천제일대학교,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천제일대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천제일대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천제일대학교,산업안전과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천제일대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천제일대학교,언어재활과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천제일대학교,의료보장구과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천향대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천향대학교,국제문화정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
순천향대학교,약학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실대학교,건축학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실대학교,기독교학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실대학교,문예창작학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실대학교,생명과학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실사이버대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실사이버대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실사이버대학교,교육학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실사이버대학교,국어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭실사이버대학교,생명과학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭의여자대학교,가족복지과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭의여자대학교,문헌정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
숭의여자대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신경주대학교,건축학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신경주대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신경주대학교,방사선학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신구대학교,건설정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신구대학교,게임콘텐츠과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신구대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신구대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신구대학교,국제경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신구대학교,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신구대학교,바이오동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신구대학교,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신라대학교,고고학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신라대학교,광고홍보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신라대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신라대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신라대학교,국제관계학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신라대학교,국제통상학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신라대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신성대학교,산업안전과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신성대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,게임콘텐츠과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,경찰행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,기계설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,바이오동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신안산대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
신한대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
아신대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
아신대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
아주대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
아주대학교,약학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안동과학대학교,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안동과학대학교,건설정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안동과학대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안동과학대학교,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안동과학대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안동과학대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안동과학대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안동과학대학교,의료보장구과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안산대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안산대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안산대학교,방사선과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안산대학교,보건환경과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안산대학교,언어재활과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안산대학교,의료정보시스템과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안양대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안양대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안양대학교,국제통상학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
안양대학교,생물학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
여주대학교,보건환경과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
여주대학교,의료보장구과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연성대학교,게임콘텐츠과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연성대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연성대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연성대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연성대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연성대학교,응급구조과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,경제학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,교양생활과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,교육학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,국어국문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,국제지역학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,국제통상학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,기계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,대기과학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,독어독문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,러시아어문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,문헌정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,문화인류학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교,약학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,경제학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,국어국문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,국제관계학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연세대학교 미래캠퍼스,의료정보공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연암공과대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연암대학교,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연암대학교,바이오동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
연암대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남대학교,기타유럽어학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남사이버대학교,교육학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남신학대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남외국어대학,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남외국어대학,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,건설정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,건축설비과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,경영회계정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,국제경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영남이공대학교,의료보장구과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영산대학교,광고홍보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영산대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영산대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영산대학교,교통공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영산대학교,국제지역학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영산대학교,기계설계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영산대학교,기타아시아어학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진사이버대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,금형설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,바이오동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
영진전문대학교,응급구조과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
예원예술대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
예원예술대학교,관광경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
예원예술대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
예원예술대학교,국어국문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,게임콘텐츠과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,바이오동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,보건환경과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,산업안전과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
오산대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,건축설비과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,게임콘텐츠과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,경찰행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
용인예술과학대학교,의료정보시스템과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우석대학교,건축학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우석대학교,광고홍보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우석대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우석대학교,국방기술학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우석대학교,약학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송대학교,게임공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송대학교,교통공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송대학교,보건관리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,경영회계정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,바이오동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,산업안전과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
우송정보대학,언어재활과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,교양경상학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,기계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,물리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,생명공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학기술원,생명과학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학대학교,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학대학교,산업안전과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산과학대학교,의료정보시스템과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
울산대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
웅지세무대학교,경영회계정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광대학교,고고학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광대학교,국제문화정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광대학교,약학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광디지털대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광디지털대학교,경찰행정학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광디지털대학교,관광경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광디지털대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광디지털대학교,국어국문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광디지털대학교,국제지역학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광디지털대학교,언어치료학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광보건대학교,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광보건대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광보건대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광보건대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광보건대학교,방사선과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광보건대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
원광보건대학교,생활문화과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
위덕대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
위덕대학교,물리치료학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
위덕대학교,보건관리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
위덕대학교,언어치료학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유원대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유원대학교,농공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,건축설비과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,게임콘텐츠과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,광고기획과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,국제경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,금형설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,기계설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
유한대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
